alpha	dataset_size	minimum_threshold_alpha	sample_size	confidence_interval_taylor	confidence_interval_empirical	confidence_interval_empirical_percentile	error	error_empirical	normal_distribution_pvalue	follows_normal
0.05	4704	1	1100	[0.25683398436400684, 0.28337060050805896]	[0.2568599629865027, 0.2834088095227759]	(0.2571036917392632, 0.2834853228883675)	0.002415355014731002	0.014424407059835498	0.9954623806423508	1
0.05	4704	1	1105	[0.25687322296964166, 0.28333136101735856]	[0.2569140536857549, 0.2834657242910768]	(0.2569424832711573, 0.2834998387050863)	0.006588097438214313	0.008928584526307404	0.6748576760292053	1
0.05	4704	1	1110	[0.2569122232330884, 0.28329235987682]	[0.2571116772064856, 0.2834672483437584]	(0.25701172580195875, 0.2835002801536416)	0.014096858834647286	0.011562441234820642	0.8706061616122085	1
0.05	4704	1	1114	[0.2569432536333498, 0.28326132878055366]	[0.2568596691919666, 0.2834520404658442]	(0.2568619214213592, 0.2835236993038843)	0.010314842698634474	0.012891215913493959	0.26490897196812935	1
0.05	4704	1	1119	[0.25698183158230004, 0.283222749968595]	[0.2568818585644136, 0.2832091559957568]	(0.25694768901581955, 0.28305202774527527)	0.004311433086375938	0.007796929193367164	0.12538376450538635	1
0.05	4704	1	1124	[0.2570201785622449, 0.2831844021333194]	[0.25690634830353987, 0.28307634373498125]	(0.25701749004507213, 0.28312448401629386)	0.008443877102943809	0.0023925877836553644	0.9599621701065273	1
0.05	4704	1	1128	[0.2570506915677755, 0.28315388844898404]	[0.2570009954000452, 0.28342179843954285]	(0.25715015985964895, 0.28359303862433927)	0.012021063773660745	0.02029279724512889	0.5830437084658585	1
0.05	4704	1	1133	[0.25708862921943454, 0.283115949955559]	[0.25691191956679776, 0.2832570044560841]	(0.2567380308709587, 0.2831558832296156)	0.012061610524211841	0.014782867934549082	0.9371498472641803	1
0.05	4704	1	1138	[0.25712634296200587, 0.28307823537861854]	[0.2572185143810283, 0.2832397232568914]	(0.2573225361785494, 0.28334418987830334)	0.009713767211705693	0.017627218501342412	0.8916070461273193	1
0.05	4704	1	1143	[0.25716383524424247, 0.28304074226931275]	[0.2572460061341573, 0.28301321753186054]	(0.25736683272015937, 0.2831293287296385)	0.0042391321057339	0.011229670501222033	0.9416201710700989	1
0.05	4704	1	1147	[0.25719367124048764, 0.2830109056166037]	[0.2571891249150623, 0.2830511483399518]	(0.2571942186879601, 0.28310245950781476)	0.001731846268856474	0.0035548300342429506	0.8744666521939891	1
0.05	4704	1	1152	[0.25723077094720903, 0.2829738050957137]	[0.2573003122560965, 0.28298512584694935]	(0.2573607662604981, 0.2828093500083162)	0.0031397431788888763	0.011438061224171792	0.8159885419619488	1
0.05	4704	1	1157	[0.2572676558553453, 0.2829369193804454]	[0.25734293251497264, 0.2827878233622656]	(0.25715142176519934, 0.2827005077251513)	0.008740908269057823	0.013676127205376143	0.9654812623394107	1
0.05	4704	1	1161	[0.25729701068155475, 0.2829075639135358]	[0.25725330370047345, 0.2829373190987166]	(0.25729442971721783, 0.2828339266082608)	0.0028602290227237592	0.0029757494349466063	0.98847135153417	1
0.05	4704	1	1166	[0.25733351475481103, 0.28287105904558607]	[0.25732003747970633, 0.28287478023520696]	(0.2574918002095328, 0.2828271044589713)	0.0006730048073712025	0.00791932219612701	0.3838203681112499	1
0.05	4704	1	1171	[0.25736981041627416, 0.2828347625962161]	[0.25753159034101264, 0.28274548143531025]	(0.25748916415775014, 0.2829044484783686)	0.009859083334233576	0.007403262312502101	0.8119361009461915	1
0.05	4704	1	1176	[0.25740589988309737, 0.2827986723481857]	[0.2572568425320292, 0.28297211398946676]	(0.2572447391750048, 0.28312483347625006)	0.01254114672221307	0.018829986880438576	0.9394432835700255	1
0.05	4704	1	1180	[0.25743462446552756, 0.2827699471455566]	[0.2574249351041018, 0.2827162347908556]	(0.25748810955065626, 0.2828388905270044)	0.0025015461039447073	0.00481920895806387	0.8391347692855634	1
0.05	4704	1	1185	[0.257470348265624, 0.2827342225760995]	[0.25759766574571, 0.28258970918572285]	(0.2577486768747448, 0.2826563713740379)	0.010759666831858916	0.014098384388918639	0.4476536214351654	1
0.05	4704	1	1190	[0.2575058719077433, 0.2826986981710846]	[0.2574646272782307, 0.2826063120552563]	(0.25723882959703526, 0.2826611884495446)	0.0052956475357583965	0.011962042591159738	0.8189534762159416	1
0.05	4704	1	1194	[0.25753414811762354, 0.28267042135548837]	[0.2576977830333501, 0.28257992639518303]	(0.25759312730045414, 0.2826031729538422)	0.01011008567686511	0.005021730281266734	0.9685119833359455	1
0.05	4704	1	1199	[0.25756931673839156, 0.28263525198325856]	[0.2575096480262826, 0.2825714670001338]	(0.25740369108280625, 0.282507768662172)	0.0049134617995689744	0.01161675957457875	0.9065128564834595	1
0.05	4704	1	1204	[0.25760429099561966, 0.28260027698081025]	[0.2577513449764846, 0.28267135349671973]	(0.25784227825927797, 0.28274849178178285)	0.008701877085313225	0.01535948857214986	0.9254581556289668	1
0.05	4704	1	1208	[0.25763213181344835, 0.2825724355712468]	[0.25759956365901593, 0.28263270717484923]	(0.2576155604548205, 0.28274558980730546)	0.0037086735821311168	0.007549756191104096	0.9436148249233733	1
0.05	4704	1	1213	[0.2576667612700515, 0.28253780538046347]	[0.2576358246538678, 0.28237995878741473]	(0.2575975618695834, 0.2824849534015018)	0.007581051937399219	0.004893752515950034	0.8054204696809039	1
0.05	4704	1	1218	[0.2577012019277638, 0.28250336399459897]	[0.2575611011005525, 0.28242285202707984]	(0.25753663131570015, 0.2826590932677733)	0.008844939036508181	0.012749542057184038	0.6900013171289522	1
0.05	4704	1	1223	[0.25773545572051504, 0.282469109479649]	[0.25781398845582676, 0.28242645274351036]	(0.25794111247289275, 0.2825394003086682)	0.004899780381440455	0.01112514908329243	0.7599041590641753	1
0.05	4704	1	1227	[0.25776272549409973, 0.2824418391325433]	[0.257798642884004, 0.2826302364519975]	(0.2577030573707523, 0.2826439041369816)	0.009020392500811325	0.01049415564110534	0.9760140890150593	1
0.05	4704	1	1232	[0.2577966477165804, 0.28240791619839845]	[0.25808326799009845, 0.2822728351428508]	(0.2582086103031591, 0.28228062461090564)	0.017134481685787684	0.021910864711012557	0.7956100835711145	1
0.05	4704	1	1237	[0.2578303883454146, 0.28237417486365324]	[0.257723387943447, 0.28238627975984937]	(0.2577390053892903, 0.28221742901938185)	0.004829332223097671	0.010072136936339238	0.9098877590949639	1
0.05	4704	1	1241	[0.2578572513335422, 0.2823473113148923]	[0.2577131385744371, 0.2824038864349935]	(0.25787212111281854, 0.28270646639651054)	0.008128059965605172	0.015051777689829016	0.44461313729554935	1
0.05	4704	1	1246	[0.2578906696952765, 0.2823138922574283]	[0.25795687840444864, 0.28224837695071664]	(0.2581042238048187, 0.2822253018758488)	0.005393392110667805	0.012371196731011058	0.9623326249534023	1
0.05	4704	1	1251	[0.25792391153125294, 0.28228064973128353]	[0.2578229530430092, 0.2823733708270053]	(0.25782720194910136, 0.2824239485823359)	0.007889054502844384	0.00975773084069731	0.8251126832625427	1
0.05	4704	1	1255	[0.25795037908676943, 0.28225418162759175]	[0.2579161725734925, 0.28208889198507253]	(0.2579422822786961, 0.28217379527678055)	0.008196897098391553	0.003639500049532951	0.8373923897743225	1
0.05	4704	1	1260	[0.25798330760183086, 0.28222125243220586]	[0.2580739814004197, 0.2819997532142031]	(0.25803966945943246, 0.2816859799035867)	0.012879516756733156	0.024409428702030445	0.9716217434048524	1
0.05	4704	1	1265	[0.2580160644656566, 0.2821884948934337]	[0.25802344249149367, 0.2821310500013431]	(0.258146973434182, 0.2820622954294143)	0.002681688054551379	0.010636432828423192	0.5648812727785786	1
0.05	4704	1	1270	[0.25804865137410427, 0.2821559073153542]	[0.25788816765460426, 0.2821796413665996]	(0.25784545813979365, 0.28189989256711245)	0.0075836391373171885	0.018889325295315174	0.8781712852156484	1
0.05	4704	1	1274	[0.2580745996578878, 0.2821299584996496]	[0.25808052116134705, 0.2822379379085671]	(0.2581149935664816, 0.28214038807860675)	0.004713790420639685	0.002111856327431494	0.7495438456535339	1
0.05	4704	1	1279	[0.2581068848469329, 0.28209767265038177]	[0.2578606220686224, 0.2822470835608117]	(0.2576313143760277, 0.2821911654126994)	0.01622513741352405	0.0231704676210418	0.5908916591947995	1
0.05	4704	1	1284	[0.25813900470771733, 0.2820655521345167]	[0.2582560185163808, 0.2820457892558086]	(0.2581920983989737, 0.28196916739909206)	0.005716524199323225	0.006247388058737591	0.9724457531168166	1
0.05	4704	1	1288	[0.2581645826429345, 0.282039973678897]	[0.25825594549205994, 0.28181458425922895]	(0.25809403377321105, 0.28205344397559473)	0.01326689344339338	0.003506729327287128	0.917709678397983	1
0.05	4704	1	1293	[0.25819640895664486, 0.28200814671921104]	[0.25826916277129236, 0.28204561604494577]	(0.25819991259482067, 0.28200111794862404)	0.004621668970969495	0.0004423200384545689	0.6991854058807676	1
0.05	4704	1	1298	[0.25822807439725326, 0.28197648063760405]	[0.2582100362502206, 0.28181858864693204]	(0.2580728244941205, 0.2818964699797517)	0.007402459317728871	0.009842032514730703	0.8839259960075825	1
0.05	4704	1	1303	[0.25825958051579034, 0.28194497388298756]	[0.25846091337905425, 0.2819023691458326]	(0.25842248228628506, 0.28203941779020203)	0.01029907321516943	0.010822011721085434	0.9774644412161209	1
0.05	4704	1	1307	[0.25828467172791003, 0.28191988216550856]	[0.258343834812076, 0.2819254371007247]	(0.25848171273433196, 0.2819225264683345)	0.0027375602422985423	0.008447691697942461	0.6967638494066191	1
0.05	4704	1	1312	[0.2583158949100276, 0.28188865835602495]	[0.2581880126434918, 0.28183317130970076]	(0.2582699592964123, 0.2818201356163603)	0.007736891014873737	0.004846090506130607	0.9753408340718432	1
0.05	4704	1	1317	[0.25834696300488724, 0.281857589638563]	[0.2583411278305371, 0.2819163434017873]	(0.25825289203139234, 0.28165573920418374)	0.0027396965842892973	0.0125365472923602	0.9679473638534546	1
0.05	4704	1	1321	[0.25837170680971966, 0.2818328453390422]	[0.25844763785214264, 0.28180325832231745]	(0.25845827213316863, 0.2814300419733955)	0.004497567712488992	0.020858693131368233	0.64700847864151	1
0.05	4704	1	1326	[0.2584024994512887, 0.28180205208330955]	[0.2583268878571015, 0.2818074901174565]	(0.25847600041187246, 0.2818904193732019)	0.0034517695685749583	0.00689155323307844	0.7999169682530618	1
0.05	4704	1	1331	[0.2584331410870361, 0.28177140983801285]	[0.25844587956960513, 0.2816981991814684]	(0.2584620635258238, 0.28182141894170454)	0.0036827555647173105	0.003374833451606385	0.9184584669102257	1
0.05	4704	1	1335	[0.25845754662754916, 0.2817470038131479]	[0.2582600521051852, 0.28170165435345074]	(0.25822246128042925, 0.28187404672912486)	0.010339527456803221	0.015310950882443497	0.9608391114352224	1
0.05	4704	1	1340	[0.2584879200235648, 0.2817166298157586]	[0.25850512997764946, 0.28179182177850354]	(0.2583865122753948, 0.28175542402896014)	0.003965083521260349	0.005999507501677104	0.6371077413259003	1
0.05	4704	1	1345	[0.25851814634895587, 0.28168640289346525]	[0.2585268669752779, 0.2816252230224831]	(0.25887314175288745, 0.2818482631167454)	0.003017080597750854	0.02215400944436341	0.6709223985671997	1
0.05	4704	1	1350	[0.25854822697500346, 0.2816563216749367]	[0.25845145117188684, 0.2817114802140226]	(0.2585639546788647, 0.281692130956923)	0.006531992798774144	0.002226806069012821	0.7822387610846031	1
0.05	4704	1	1354	[0.25857218748263866, 0.28163236069646747]	[0.2586885676449246, 0.28158160684179606]	(0.2588977141046227, 0.2818158446453749)	0.007247734672570005	0.02189890202422673	0.4966416272283707	1
0.05	4704	1	1359	[0.258602009249836, 0.281602538344625]	[0.25876788989385735, 0.28162694450242587]	(0.2586104217461631, 0.28161357244669394)	0.008264379453610027	0.0008450794163643582	0.7531217230282987	1
0.05	4704	1	1364	[0.258631689065121, 0.28157285794898124]	[0.2585541414073608, 0.28160287600136696]	(0.2584200404578061, 0.2815163218872736)	0.004666881372910159	0.011583241181112647	0.9866341832485234	1
0.05	4704	1	1368	[0.258655331590372, 0.28154921496249774]	[0.2587161180500426, 0.2815587980276314]	(0.2585848083549981, 0.2815484891705793)	0.003072439929430848	0.0031025851662597193	0.7733103880350176	1
0.05	4704	1	1373	[0.2586847591730883, 0.28151978680702006]	[0.25865667648169005, 0.2816215544459157]	(0.25851075780585697, 0.281483820360232)	0.005654300906635323	0.00912545305622292	0.8668628697178662	1
0.05	4704	1	1378	[0.2587140484203665, 0.28149049699113704]	[0.2586947427948729, 0.2816554395397872]	(0.2586647718951186, 0.28136034759624906)	0.008024502748792406	0.007860688735236043	0.9252057151223665	1
0.05	4704	1	1382	[0.25873738106458954, 0.28146716389499227]	[0.2587327391588251, 0.28151355068261796]	(0.25895347227355603, 0.2816448472476336)	0.0022399857589285865	0.017189791243664376	0.8303145867971117	1
0.05	4704	1	1387	[0.25876642447522735, 0.2814381199231182]	[0.2588202636497214, 0.28125856505978425]	(0.2589061306165954, 0.28135278506501193)	0.010294511866763556	0.009926077208981976	0.9227337905479127	1
0.05	4704	1	1392	[0.25879533304183466, 0.28140921079930625]	[0.258667869231833, 0.28143025348770906]	(0.2586646204570575, 0.2814057401262827)	0.006524206635609375	0.005899568019540502	0.6559316666432927	1
0.05	4704	1	1397	[0.25882410798210376, 0.2813804353058209]	[0.2588310536508174, 0.2815426414566592]	(0.258748288695301, 0.2815720309477513)	0.007445543073515415	0.011716524213046475	0.9201882507620833	1
0.05	4704	1	1401	[0.258847032532066, 0.2813575103161291]	[0.25879473741250775, 0.28147312782057915]	(0.2587170365250585, 0.2815786973028407)	0.007404080315528971	0.015361219691456096	0.7890125114965888	1
0.05	4704	1	1406	[0.2588755699658004, 0.28132897233625087]	[0.2588026735121676, 0.2813931744721389]	(0.25899297001509547, 0.2814810621171471)	0.00606886008255203	0.011921431676293115	0.9911972965608089	1
0.05	4704	1	1411	[0.25890397710372437, 0.2813005646560539]	[0.2589537999391724, 0.2812882093817867]	(0.2589198343478222, 0.28141686680209443)	0.002776231404446161	0.005870387671641275	0.872335252794084	1
0.05	4704	1	1415	[0.2589266097824008, 0.2812779315463183]	[0.2588972070062688, 0.2813125006274189]	(0.25882003001274156, 0.28144468748009344)	0.0028539379547655175	0.01208131896930531	0.798079788684845	1
0.05	4704	1	1420	[0.2589547853065458, 0.28124975548676445]	[0.2588784050837176, 0.28126705207793834]	(0.25884515716252043, 0.28124407711622956)	0.004184121265847662	0.005146555760184857	0.921638722416983	1
0.05	4704	1	1425	[0.258982833752996, 0.2812217065086625]	[0.25890091917439395, 0.2813055734315817]	(0.258879653520944, 0.2813589930430752)	0.007399422442239234	0.010697234508512898	0.8814217763184118	1
0.05	4704	1	1430	[0.2590107562447762, 0.2811937834889485]	[0.25902707569541206, 0.281172988103331]	(0.2590005311813526, 0.28130140871886156)	0.0016731186345677607	0.005284558562255848	0.5365604472992375	1
0.05	4704	1	1434	[0.25903300429688836, 0.28117153501714]	[0.2588952544826678, 0.2810949220933251]	(0.2588055797765644, 0.28100309696872594)	0.009622914278876626	0.01769933653537248	0.9971082789420729	1
0.05	4704	1	1439	[0.2590607028573363, 0.28114383593535275]	[0.2591567683041267, 0.2811886790727478]	(0.25916809161251253, 0.28112670549522967)	0.006367892970136735	0.00563865620242443	0.9989324993636913	1
0.05	4704	1	1444	[0.25908827853644945, 0.28111625973851073]	[0.2590878966997803, 0.28122135659293424]	(0.2589759648600387, 0.28120486627131436)	0.004765576263352278	0.009038692713461915	0.6449423432350159	1
0.05	4704	1	1448	[0.2591102513265593, 0.28109428653679225]	[0.25927654529758976, 0.2811030743175676]	(0.25928927642611066, 0.2811832667535543)	0.007960858498128554	0.012141762741925577	0.8259209555253866	1
0.05	4704	1	1453	[0.2591376085142858, 0.28106692883774176]	[0.2591488328566228, 0.2810132608241874]	(0.25913762046095945, 0.2810723276326229)	0.0029591594693404444	0.00024667475911632764	0.9509878442512024	1
0.05	4704	1	1458	[0.25916484579272747, 0.28103969105148296]	[0.25930196011824763, 0.28095245779727235]	(0.25933081350784914, 0.28094708532046375)	0.010255961908621103	0.011820584012469326	0.961796408376597	1
0.05	4704	1	1462	[0.25918654997855994, 0.2810179864618978]	[0.25909488265624564, 0.28122134725854714]	(0.2591150878834856, 0.2813089224167965)	0.01333372159838675	0.016328771372479234	0.9941247624072944	1
0.05	4704	1	1467	[0.25921357402717526, 0.2809909619116878]	[0.2591777337976398, 0.2809593543623142]	(0.2591532224355533, 0.2809683608065653)	0.003092058569069134	0.003798593569411146	0.9999723529431777	1
0.05	4704	1	1472	[0.25924048104158304, 0.2809640543990931]	[0.2591850240112142, 0.2812759816461486]	(0.2591613256851021, 0.28111629171122776)	0.016630527453610933	0.01053942275930897	0.9203246101424125	1
0.05	4704	1	1477	[0.25926727202588085, 0.2809372629199809]	[0.2593233055791047, 0.2808540870192782]	(0.2593319476732526, 0.2809159783304557)	0.006424066101681558	0.00396678694130892	0.6380441182259167	1
0.05	4704	1	1481	[0.2592886219389421, 0.28091591261347404]	[0.25927928662109356, 0.2809100521323782]	(0.25933075789688187, 0.2808515096984242)	0.0007023183258669796	0.004926131275198253	0.9498583010428633	1
0.05	4704	1	1486	[0.2593152065622448, 0.28088932750134277]	[0.25941522531213984, 0.2807279109229032]	(0.25938222179615034, 0.28077565154521134)	0.012118006062567743	0.008375367438933856	0.9753682017326355	1
0.05	4704	1	1491	[0.2593416779054116, 0.28086285567262603]	[0.2593650062680692, 0.28083846772901405]	(0.2594034076728825, 0.2809495807415089)	0.00221717913330155	0.0068703954048574545	0.9008242194854539	1
0.05	4704	1	1495	[0.25936277406420694, 0.28084175912772924]	[0.2593037872336188, 0.28077236231322844]	(0.2594780161981426, 0.28078887889318793)	0.00596080474615357	0.00782729574883334	0.8098066982114719	1
0.05	4704	1	1500	[0.25938904391667994, 0.280815488795525]	[0.2593127789240251, 0.28068071032643566]	(0.25933186739083924, 0.2807143962004549)	0.009814737910028959	0.007366966580236389	0.8608435440963419	1
0.05	4704	1	1505	[0.25941520315132893, 0.2807893290843325]	[0.25931143444480187, 0.28075375508869216]	(0.25939292934409, 0.28070742888870936)	0.006487726311449449	0.004868763162345524	0.9719244545364235	1
0.05	4704	1	1509	[0.25943605151971616, 0.2807684803369841]	[0.25946596622724194, 0.2809069286467837]	(0.2595014390431295, 0.2807992723632402)	0.007841459681827256	0.004502109039358881	0.899629505556391	1
0.05	4704	1	1514	[0.2594620139794763, 0.2807425174063386]	[0.25939014117299014, 0.2807333757244968]	(0.2592575334713052, 0.28074797449769995)	0.0037941673302595014	0.00976888279187127	0.8016437064703085	1
0.05	4704	1	1519	[0.2594878683996814, 0.2807166625183479]	[0.25935676416323145, 0.28061934723946697]	(0.2593059750465059, 0.2807759582449785)	0.010693848422560936	0.011233780556625717	0.9993763019564176	1
0.05	4704	1	1524	[0.2595136156814347, 0.2806909147718788]	[0.2593399337282956, 0.28075475540312195]	(0.2592634114752769, 0.28072194653010585)	0.011091504192232815	0.01310601882497131	0.7478078317653942	1
0.05	4704	1	1528	[0.2595341369662232, 0.2806703931175072]	[0.2594018018956685, 0.28043415720078646]	(0.25938025676441334, 0.280410581739874)	0.017329355923533574	0.019431138090523548	0.9229929058313053	1
0.05	4704	1	1533	[0.2595596936373078, 0.28064483598715595]	[0.2595030919394386, 0.2806586182483542]	(0.25952923391525495, 0.2806498528065504)	0.0033269774544810726	0.0016797112636661726	0.9683681318445488	1
0.05	4704	1	1538	[0.2595851456396189, 0.2806193835285644]	[0.2595134873357627, 0.2805114139891109]	(0.2596199563019259, 0.2805426407842331)	0.008510789670754582	0.00530342041519849	0.9731577090632785	1
0.05	4704	1	1542	[0.25960543246047707, 0.2805990963448124]	[0.2596939669773017, 0.28047376814114305]	(0.259589940822594, 0.28049340347491547)	0.010187012694507724	0.005768176053141283	0.8269180655479431	1
0.05	4704	1	1547	[0.2596306982283172, 0.280573830125994]	[0.25957866405890345, 0.28060354527209436]	(0.2595249970861434, 0.28080251131012957)	0.003888217711441322	0.015715290930572445	0.9929682592225352	1
0.05	4704	1	1552	[0.2596558617208554, 0.2805486661853831]	[0.2597393052472882, 0.2804553620572478]	(0.2596556624312746, 0.2804635492179346)	0.008459738129851568	0.004083484501962387	0.9848263889057858	1
0.05	4704	1	1557	[0.25968092377502083, 0.2805236036860229]	[0.25966000079285106, 0.28051844850205393]	(0.25982837112057366, 0.28061854691191523)	0.00124993589421174	0.011576795028755305	0.9979388146435757	1
0.05	4704	1	1561	[0.25970090093926734, 0.2805036261676739]	[0.259711945223884, 0.28043282538774256]	(0.2598508059251545, 0.2805468493583161)	0.003934343392482109	0.009264542569476508	0.517873058302682	1
0.05	4704	1	1566	[0.2597257824841567, 0.28047874418270047]	[0.2597343210745446, 0.2804891786380575]	(0.2596049377301617, 0.2805046375819591)	0.0009137737200750617	0.007021065101133095	0.6636841981211525	1
0.05	4704	1	1571	[0.2597505648855778, 0.2804539613439967]	[0.25969696309960055, 0.2805517960869549]	(0.25982281783179895, 0.2806856960044737)	0.00726145968309988	0.014520453918903997	0.8418298363685608	1
0.05	4704	1	1575	[0.2597703199631144, 0.28043420591863255]	[0.2599012934170048, 0.28040397019149826]	(0.2599209118612946, 0.2802772086021905)	0.007801493938348059	0.014885351926757107	0.9769745209279297	1
0.05	4704	1	1580	[0.2597949259232025, 0.2804095995262371]	[0.25981431290385776, 0.2804347290720464]	(0.26006839648451197, 0.28050294101808104)	0.002156829023198581	0.017713530315326298	0.854058189835415	1
0.05	4704	1	1585	[0.25981943496548443, 0.28038509005437506]	[0.2598505385301948, 0.2804340299603272]	(0.2599223413727031, 0.28038932491071766)	0.003882854389451129	0.005208645444702009	0.4242371459650879	1
0.05	4704	1	1589	[0.25983897294200475, 0.2803655517361373]	[0.2598714067535361, 0.280343882909113]	(0.259889270608228, 0.28024878002436426)	0.0026357357988521235	0.008139173101950226	0.6622965583250654	1
0.05	4704	1	1594	[0.25986330948873526, 0.28034121476467166]	[0.25967010202162494, 0.28047206852591205]	(0.2598049897243845, 0.2805701563773967)	0.015578393912129784	0.013833810336124963	0.9666199088096619	1
0.05	4704	1	1599	[0.2598875512767993, 0.2803169725545289]	[0.2598560145749001, 0.28038513913808455]	(0.259977265152046, 0.2805241237616879)	0.0048566749715979185	0.014385387041528142	0.9803229570388794	1
0.05	4704	1	1604	[0.25991169906169365, 0.2802928243501871]	[0.25995424823864227, 0.2803535999910109]	(0.25995369087290787, 0.28030663198380823)	0.005054560147301879	0.0027359464749625584	0.9571724083770299	1
0.05	4704	1	1608	[0.25993095010988543, 0.28027357296831545]	[0.259902754216358, 0.2803043791818376]	(0.26002311517632803, 0.28023664991330044)	0.0028920297843627596	0.006345697030121555	0.9613572955131531	1
0.05	4704	1	1613	[0.25995493056733665, 0.2802495920960918]	[0.25998698281857346, 0.2803068394172712]	(0.2599740600607233, 0.28025367928204814)	0.004387773799237493	0.00114374928569827	0.9076417447347525	1
0.05	4704	1	1618	[0.2599788190945972, 0.2802257031566221]	[0.26009099369846145, 0.28016404763623437]	(0.2601094552038108, 0.28013155053816285)	0.008585524751337892	0.011102386272584863	0.9595706786976893	1
0.05	4704	1	1622	[0.25999786421448756, 0.2802066577087944]	[0.26000295702652826, 0.2802755778210349]	(0.26014004202695185, 0.28021994593685073)	0.003649963981014248	0.007687934538841756	0.8258906152400818	1
0.05	4704	1	1627	[0.2600215890906371, 0.2801829324249906]	[0.26003014364594407, 0.2801251654838101]	(0.26013524085534157, 0.28014424374259705)	0.0032895375763198897	0.007556066308261333	0.9815492963633554	1
0.05	4704	1	1632	[0.26004522404896646, 0.2801592970615049]	[0.2599483766812237, 0.2801591238136941]	(0.25996587704573204, 0.2801647367585346)	0.004800405608848868	0.0041975983530588845	0.9838311469185839	1
0.05	4704	1	1636	[0.26006406774844326, 0.28014045303968593]	[0.26007537384926926, 0.2801789501433253]	(0.2600940522229207, 0.2801753588357806)	0.0024759381381230794	0.003226559164715259	0.9913428166068012	1
0.05	4704	1	1641	[0.26008754262500333, 0.2801169777624083]	[0.26013638353467083, 0.2799393938575665]	(0.26031027042958077, 0.27993565702052137)	0.011304603098189592	0.02017273795753749	0.2970655684910209	1
0.05	4704	1	1646	[0.26011092953781934, 0.280093590451309]	[0.2601346808274947, 0.28011030940579895]	(0.26019441642462027, 0.28004751722580423)	0.0020235749524468716	0.006483626623430938	0.915363238019719	1
0.05	4704	1	1651	[0.26013422917107243, 0.2800702904221851]	[0.2601811967497144, 0.27998811470989504]	(0.2601515603661013, 0.2799003585885763)	0.0064778739042470335	0.00939318084344487	0.8243661131242221	1
0.05	4704	1	1655	[0.26015280649165207, 0.280051712786631]	[0.2602692299053759, 0.27987624875619016]	(0.2602122719481601, 0.27973260571476877)	0.01466851694448612	0.019024790747709686	0.9158262709300892	1
0.05	4704	1	1660	[0.2601759507233674, 0.2800285681633323]	[0.2602078671337072, 0.2798700094134012]	(0.26028331078752154, 0.27982016430304957)	0.009594460823462492	0.015905405188598842	0.6428784005417549	1
0.05	4704	1	1665	[0.2601990095539959, 0.2800055089434723]	[0.2602161516231116, 0.2799415662738567]	(0.2602514234906782, 0.28007521429712623)	0.004093845012028918	0.006143994384966156	0.9516941971970933	1
0.05	4704	1	1669	[0.26021739557203416, 0.279987122615728]	[0.2602011890552901, 0.2800124248005921]	(0.2602774702293681, 0.2800544244972112)	0.0020952101192360795	0.006421150026930111	0.9979853209949802	1
0.05	4704	1	1674	[0.2602403023340468, 0.2799642154686639]	[0.2603546325961318, 0.27985254505364154]	(0.26031215011617037, 0.27972921982137244)	0.011458206876335808	0.015556924598114863	0.9724799744560605	1
0.05	4704	1	1679	[0.26026312552020114, 0.27994139189975165]	[0.26024465673047703, 0.2800650603673621]	(0.2602530163285781, 0.2799719404770479)	0.007171259472742109	0.0020618654756788812	0.8427188518797366	1
0.05	4704	1	1684	[0.2602858657698397, 0.2799186512696282]	[0.2602683650549332, 0.2799674389811404]	(0.26028755340830645, 0.27997399857219174)	0.0033650529292373887	0.0028969197639427957	0.5992420428762428	1
0.05	4704	1	1688	[0.2603039986807768, 0.27990051805592586]	[0.26030361414761766, 0.28001502597833866]	(0.2602700732578537, 0.28002429168295984)	0.005828727873915307	0.007983056912881037	0.860722530122681	1
0.05	4704	1	1693	[0.26032659123529356, 0.27987792512496446]	[0.2603932214595129, 0.2798735788811401]	(0.2604193992958863, 0.27986669219065896)	0.003630262182835353	0.005321426941269358	0.7814159120229948	1
0.05	4704	1	1698	[0.260349102609408, 0.2798554133766228]	[0.2602582142329326, 0.27983527030125344]	(0.2602810682470791, 0.2797326889215145)	0.0056656796224126005	0.009745348627235972	0.8988446071291682	1
0.05	4704	1	1702	[0.2603670536724857, 0.2798374620157461]	[0.26040128187099937, 0.279932111127649]	(0.2604322907665275, 0.2799511835013896)	0.006587116378875879	0.009137938792725175	0.9945024830705803	1
0.05	4704	1	1707	[0.2603894204682625, 0.27981509484968314]	[0.26044891754418964, 0.2797710408624049]	(0.2605385210716604, 0.27984123725573784)	0.005330629000165121	0.009009081843986522	0.9537333250045776	1
0.05	4704	1	1712	[0.26041170779102885, 0.27979280715879373]	[0.260410296606943, 0.279809226758662]	(0.26020039378354953, 0.27980101542940805)	0.0009191632638844149	0.011199761010642018	0.9797789618863132	1
0.05	4704	1	1716	[0.2604294808309421, 0.2797750338259266]	[0.2602305845472143, 0.27994680052668813]	(0.26037077507801154, 0.2798853250336033)	0.018799904853709193	0.008660049091155808	0.9711077112642115	1
0.05	4704	1	1721	[0.260451626606074, 0.2797528876865173]	[0.26044030623882125, 0.27967113914455105]	(0.2605231732822937, 0.27948535003503494)	0.004819081771697098	0.017567988241223964	0.9558451111858302	1
