alpha	dataset_size	minimum_threshold_alpha	sample_size	confidence_interval_taylor	confidence_interval_empirical	confidence_interval_empirical_percentile	error	error_empirical	normal_distribution_pvalue	follows_normal
0.05	1540	1	375	[0.06053236181876198, 0.07994530694085245]	[0.060582602830514906, 0.08008713551062326]	(0.060876701073322104, 0.08030099732780949)	0.009822132669511485	0.035411125932125254	0.056086084058936864	1
0.05	1540	1	377	[0.06056606565319256, 0.0799108227249179]	[0.06047110580997076, 0.07996347971444595]	(0.06085045911609477, 0.08022854586964012)	0.007573055671580398	0.0306226173400429	0.29429938772806025	1
0.05	1540	1	378	[0.06058282849386232, 0.07989367279024795]	[0.060734040627425635, 0.07978846209802622]	(0.06081699889179881, 0.08015542828602507)	0.013278695734346813	0.025337762943080766	0.26413378805796905	1
0.05	1540	1	380	[0.06061617796969987, 0.07985955523842059]	[0.060489272107413755, 0.0798872185463046]	(0.060839987516033145, 0.0802512692255335)	0.007968326475024545	0.031348137140096544	0.11249931624121454	1
0.05	1540	1	381	[0.06063276537329043, 0.0798425868207564]	[0.06061641084679057, 0.07992209172742848]	(0.060927111143109336, 0.08012333684999018)	0.004965348477715681	0.02950635899723042	0.16799353967652927	1
0.05	1540	1	383	[0.0606657674068366, 0.07980882872795192]	[0.060538702798987216, 0.07986803417355832]	(0.0607590468960717, 0.0801597516881365)	0.009636652703923332	0.02278664243336781	0.21935682628647618	1
0.05	1540	1	385	[0.060698541562485664, 0.07977530636820573]	[0.060691442842958264, 0.07981212344620948]	(0.06108252374085121, 0.08026103326682321)	0.0022967695785726105	0.04445799083918278	0.2012332549446566	1
0.05	1540	1	386	[0.0607148441061669, 0.07975863263000471]	[0.0607303329320559, 0.07975934963853762]	(0.06104441274853756, 0.08002168106303809)	0.0008509454023033491	0.030694674468317085	0.046591000621825245	1
0.05	1540	1	388	[0.060747281936663566, 0.07972545815059029]	[0.06067779992195968, 0.0797431414527825]	(0.060998593400891976, 0.0798615146327577)	0.004571925278924249	0.020265942795338	0.6141565926153565	1
0.05	1540	1	389	[0.06076341793838336, 0.0797089566649598]	[0.06065677021262649, 0.07972645747677642]	(0.06092580971962758, 0.07972595730603527)	0.006510255561813838	0.009460358596576124	0.06306099971957514	1
0.05	1540	1	391	[0.06079552587831083, 0.07967612336566021]	[0.06069000363666677, 0.07959575083897055]	(0.0609813364461691, 0.07982929698879937)	0.009791087962531142	0.017809617916999643	0.018148581606934958	1
0.05	1540	1	392	[0.06081149851260126, 0.07965979082729335]	[0.06086444785372421, 0.07958913619860078]	(0.06113226716754605, 0.0798818536525947)	0.006557833874381136	0.02846467599901914	0.16439613583631618	1
0.05	1540	1	394	[0.060843282827130696, 0.079627292185384]	[0.060898602909738295, 0.07967287236005209]	(0.061021188787090286, 0.07996390127486219)	0.005358600998671581	0.02690891253566241	0.135199208127992	1
0.05	1540	1	395	[0.060859095185267886, 0.07961112537619275]	[0.060875033094730434, 0.07964431445551416]	(0.06116433101372365, 0.07986245612263754)	0.0026151937902462175	0.02928779686576799	0.306336359058826	1
0.05	1540	1	397	[0.06089056197589082, 0.07957895504040424]	[0.06091048663222075, 0.07953999724851817]	(0.06129288090334617, 0.07959654649959524)	0.0031507496665302837	0.022447916928095113	0.20169256274700414	1
0.05	1540	1	398	[0.06090621706870092, 0.07956295082656328]	[0.060978289672798086, 0.07965148701754654]	(0.061213268616067795, 0.07993397060489704)	0.008567963839342552	0.03563591069280736	0.3332176548173358	1
0.05	1540	1	400	[0.06093737227872709, 0.07953110261129126]	[0.06094188466783923, 0.07950221672227317]	(0.061276536180294716, 0.07979649729681682)	0.0017962118161808371	0.03205655546125763	0.03160844822325291	1
0.05	1540	1	401	[0.06095287303927943, 0.07951525794040482]	[0.06088270106975667, 0.07942721557010347]	(0.06114634796872953, 0.07964980482432904)	0.008491284418046696	0.017544152010899206	0.13008266162663049	1
0.05	1540	1	403	[0.060983722459110545, 0.07948372582015872]	[0.06093819326985427, 0.07948883535253572]	(0.06117501744585552, 0.0795715775712682)	0.0027297557360853597	0.015017694950283489	0.5729645719677026	1
0.05	1540	1	405	[0.06101437116248809, 0.07945240115908636]	[0.06111982318913739, 0.07931188105604614]	(0.06143126963582746, 0.07968369216397586)	0.013340477791548233	0.034719499342113824	0.213261115136866	1
0.05	1540	1	406	[0.061029621017489544, 0.07943681582261808]	[0.06109901301257542, 0.07948562527880917]	(0.06121201771403828, 0.07966013576142905)	0.006404498482084797	0.02177699547950973	0.7695714402479582	1
0.05	1540	1	408	[0.06105997325519752, 0.07940579755552779]	[0.060970167699435626, 0.07952861582218014]	(0.061257019036899174, 0.07977092144723186)	0.01145698287960073	0.03004495911356586	0.08238460595488076	1
0.05	1540	1	409	[0.06107507623862607, 0.0793903640000585]	[0.06112991028459433, 0.07931823113314121]	(0.06136818027696134, 0.07961192884605217)	0.006932291457244388	0.027764631635618486	0.052573752341574416	1
0.05	1540	1	411	[0.061105137417501565, 0.07935964650297067]	[0.060974542645554686, 0.0794204222439408]	(0.06110327956015993, 0.0796555117154798)	0.010374702485521747	0.016047830113283257	0.07384590695194411	1
0.05	1540	1	412	[0.061120096198636786, 0.07934436195223726]	[0.06100854451647124, 0.07935853670184646]	(0.061301812299013325, 0.07975219313164195)	0.006851579581322653	0.03164148844335868	0.437336626686422	1
0.05	1540	1	414	[0.06114987159019658, 0.07931393974278012]	[0.061278966324543986, 0.07925738246321125]	(0.06140882371442469, 0.07950444454154304)	0.010220838875781624	0.024487462834598905	0.7168148488077685	1
0.05	1540	1	415	[0.0611646887717594, 0.07929880149016433]	[0.06116308922006651, 0.07930618436079213]	(0.061297685702125015, 0.07942839110476996)	0.00049508764910422	0.014377509016703316	0.19195520474443653	1
0.05	1540	1	417	[0.061194183516558254, 0.07926866922298748]	[0.06109581966374996, 0.07937993096816173]	(0.06118641600974817, 0.079461713878197)	0.011464904938090714	0.01098817450008871	0.3918996919817897	1
0.05	1540	1	418	[0.06120886163684813, 0.07925367462926824]	[0.06120913600365824, 0.0792759936771284]	(0.06143328036876394, 0.07945129941793594)	0.001250525795676194	0.02313525887538137	0.22691939475013848	1
0.05	1540	1	420	[0.06123808074866954, 0.07922382709163689]	[0.06119811556886337, 0.07930292614589893]	(0.061355962675973985, 0.07960191545599848)	0.006576386621754193	0.027007991499079287	0.3685147122973796	1
0.05	1540	1	421	[0.061252622283618274, 0.07920897358283019]	[0.06113166454342773, 0.0793273825170228]	(0.061409569575766154, 0.07957820375952651)	0.013155110160012251	0.02871272977263739	0.39774552543045266	1
0.05	1540	1	423	[0.061281570653502704, 0.07917940569039095]	[0.061335500754484254, 0.07928852597110074]	(0.061555281891895075, 0.07937155426507891)	0.009054855683014673	0.025752362361579073	0.26943295074700396	1
0.05	1540	1	425	[0.06131034118714973, 0.0791500214649895]	[0.06132772586441846, 0.07923612840192269]	(0.06152681277966987, 0.07949406189642982)	0.005773337201985029	0.030824935827044486	0.4243441528029702	1
0.05	1540	1	426	[0.06132466041876383, 0.0791353975483845]	[0.06134685330095444, 0.07919368958043563]	(0.0614834524395782, 0.07930656752777576)	0.004504157081704929	0.018349666595723013	0.19161182335111815	1
0.05	1540	1	428	[0.06135316809989255, 0.0791062847685593]	[0.061235021959998144, 0.07923162227530037]	(0.06136058842094794, 0.07949885307887439)	0.013529424578510363	0.022043181716963622	0.3708357641294016	1
0.05	1540	1	429	[0.06136735705851759, 0.07909179537631583]	[0.061372247858879916, 0.07902460515094074]	(0.06171753544026859, 0.07913458750231761)	0.004066759377363893	0.022117713224680258	0.2421361754394081	1
0.05	1540	1	431	[0.06139560646938147, 0.0790629492805851]	[0.06139601464112461, 0.07911226824326172]	(0.06165940786899726, 0.07922864163709797)	0.002806800460178449	0.024084164702718902	0.7220267033773451	1
0.05	1540	1	432	[0.061409667418593106, 0.07904859206076265]	[0.06133579022254985, 0.0790968391602494]	(0.06156154679952042, 0.07928809593228414)	0.006875961884818094	0.021891367697619013	0.5961584045633038	1
0.05	1540	1	434	[0.06143766303219356, 0.07902000800184739]	[0.061429924333032605, 0.07925467153543775]	(0.061726135449579056, 0.07939268177727032)	0.013599196106332756	0.03682236160236385	0.1993056424465355	1
0.05	1540	1	435	[0.061451598181790246, 0.07900578065871522]	[0.061409275093495766, 0.07923245826811186]	(0.06141328282361935, 0.07928977492107392)	0.015092741574593171	0.018029802422785512	0.6867486716857251	1
0.05	1540	1	437	[0.061479344365235944, 0.07897745410000878]	[0.06139722490646559, 0.07907446961249552]	(0.061737518315840734, 0.07927118003017697)	0.010133647762198383	0.031019839164797447	0.40200373262791067	1
0.05	1540	1	438	[0.061493155872887395, 0.07896335439231383]	[0.06155802498154247, 0.07893503794881292]	(0.061795873080057184, 0.07925495787819337)	0.005333972138460208	0.0334606079310974	0.5991661282864834	1
0.05	1540	1	440	[0.061520656890629244, 0.0789352809044851]	[0.06161072864943603, 0.07892266474857776]	(0.06170084976932544, 0.07913951569761513)	0.005896648393466153	0.0218191016817616	0.30593839738923917	1
0.05	1540	1	441	[0.06153434686346271, 0.07892130664378516]	[0.06155924468150962, 0.07896551580961891]	(0.0618171311748954, 0.07915624644053632)	0.003964563942563504	0.02937958566381893	0.24898860159247763	1
0.05	1540	1	443	[0.061561606880409125, 0.07889348190150625]	[0.061687840358302874, 0.0788662216208115]	(0.061940946623576854, 0.07917000142129427)	0.008856154247688486	0.037246965442130575	0.23914742874566314	1
0.05	1540	1	445	[0.06158870849620102, 0.07886582063656433]	[0.06149322859627477, 0.07881804331300313]	(0.06177670328356433, 0.07915490477928189)	0.008246162872829643	0.0271589205991265	0.01230565666260213	1
0.05	1540	1	446	[0.06160220046105591, 0.07885205072936274]	[0.06156575875160937, 0.07886173985495719]	(0.0617395997837612, 0.07911164676443916)	0.0026671418501987842	0.022673210271931588	0.3714810666254656	1
0.05	1540	1	448	[0.06162906780445976, 0.07882463122370742]	[0.061630324727702995, 0.07873735100768012]	(0.061883594468831404, 0.07891392867684144)	0.0051488361917491066	0.019891633496167627	0.14633483344464815	1
0.05	1540	1	449	[0.06164244361785698, 0.07881098117382423]	[0.06171887478699676, 0.07894883773298796]	(0.06194243546532363, 0.07923282013140864)	0.012381997478963513	0.041035551711753326	0.12315239445739998	1
0.05	1540	1	451	[0.061669080602706816, 0.07878379936438207]	[0.06172562347999394, 0.07866148169604098]	(0.061952682122640046, 0.07870077395877006)	0.010450685641924307	0.021421732407675642	0.21938324154839356	1
0.05	1540	1	452	[0.06168234219911195, 0.07877026716372693]	[0.06167459660937172, 0.07869328471192544]	(0.06188913997705692, 0.07891477892759102)	0.004956111038308175	0.02038652729990731	0.37925428998406524	1
0.05	1540	1	454	[0.06170875265017617, 0.0787433190804302]	[0.06179345494760259, 0.07871045105991074]	(0.06201994436647762, 0.07890321070870687)	0.006901867354666913	0.027397394147261722	0.4534018227810418	1
0.05	1540	1	455	[0.061721901920183786, 0.07872990276672032]	[0.061759617611237105, 0.07872227081128211]	(0.06200091710255995, 0.07893897005640693)	0.002666253776719585	0.028348756489840254	0.15250376530305004	1
0.05	1540	1	457	[0.061748089575787146, 0.07870318452975678]	[0.06163773297257024, 0.07875160686802199]	(0.0618305776442587, 0.07882288052554276)	0.009277790782618589	0.011841085776832405	0.14549436255125045	1
0.05	1540	1	458	[0.06176112836740766, 0.07868988218516793]	[0.061763265356656626, 0.0786224726563842]	(0.06185515069505587, 0.07891697316737933)	0.004108188870921792	0.018717429167938837	0.5265455734798524	1
0.05	1540	1	460	[0.061787096881956494, 0.07866339000233002]	[0.061771409629855424, 0.07875203105797901]	(0.06209215812132429, 0.07891661802782513)	0.006143962880961751	0.0325922283587915	0.06381102053564641	1
0.05	1540	1	462	[0.06181292129236016, 0.07863704645756175]	[0.0617948231421018, 0.07864465330302975]	(0.06192549078879972, 0.07889562808736927)	0.0015255344107832913	0.021726716421516912	0.38430146449169317	1
0.05	1540	1	463	[0.06182577994827809, 0.07862392991632228]	[0.061760516648589614, 0.07856116113624695]	(0.06189560819079898, 0.07870511401826186)	0.007592299241624523	0.008946581887315563	0.45796519182686285	1
0.05	1540	1	465	[0.06185139112840321, 0.07859780629310664]	[0.061761790788220625, 0.07858185523342108]	(0.061676162052647254, 0.07869451040204745)	0.006269381246264305	0.015978823509412043	0.919806741473483	1
0.05	1540	1	466	[0.06186414403507112, 0.07858479881438851]	[0.061978775562068975, 0.07853827010303811]	(0.062259284921759694, 0.07881624568240231)	0.00963839278277534	0.03696224620037092	0.13482876300881078	1
0.05	1540	1	468	[0.0618895454272288, 0.07855889154187456]	[0.06182417259967261, 0.07847658895186474]	(0.06203564607335177, 0.07869402155409067)	0.008824493442408876	0.01673546120783409	0.504488265216073	1
0.05	1540	1	469	[0.061902194286803436, 0.078545991360076]	[0.06189697909443524, 0.07853114627056175]	(0.062208707174396305, 0.07875060480006846)	0.0012048932130256373	0.030336768396217684	0.07276227545581034	1
0.05	1540	1	471	[0.06192738925791463, 0.07852029694607376]	[0.061889961809864835, 0.07857374581024129]	(0.061932313321166665, 0.0788209912725264)	0.005446984461994653	0.01809077717353158	0.29093285592423784	1
0.05	1540	1	472	[0.0619399357353978, 0.07850750233435777]	[0.06190616578573359, 0.07856940125125557]	(0.061885618200340886, 0.07863602446404838)	0.005741313969904516	0.01091553612903573	0.689013024869608	1
0.05	1540	1	474	[0.061964927579132634, 0.0784820173630969]	[0.062014513447113215, 0.07859576495734454]	(0.06225077078679375, 0.07864522767633197)	0.009821120759812119	0.02692118956370515	0.5655300075098395	1
0.05	1540	1	475	[0.06197737330342212, 0.07846932663228912]	[0.061908836864708716, 0.07844288023717472]	(0.06203694637761614, 0.07863856647268308)	0.005735508741640527	0.013733285021275132	0.6431947847902737	1
0.05	1540	1	477	[0.06200216524226576, 0.07844404776225211]	[0.06205380617549286, 0.07841618153823576]	(0.06221520366021671, 0.07855518828333818)	0.004835648055920627	0.019584274016453018	0.34264791097602365	1
0.05	1540	1	478	[0.062014511807170325, 0.07843145925977746]	[0.061868190675017594, 0.07848711748888654]	(0.0620644490621266, 0.07853844189270653)	0.012153574266495548	0.009496523349654562	0.06345568368990752	1
0.05	1540	1	480	[0.06203910699441839, 0.0784063832216092]	[0.062011494985762326, 0.07842686616084137]	(0.06221038862623374, 0.07861130316312503)	0.0029298727013402637	0.02270076756884909	0.05424544085520711	1
0.05	1540	1	482	[0.06206357273247365, 0.0783814406230976]	[0.06205232222466095, 0.07853484531974947]	(0.062170941630665055, 0.0788341538919739)	0.009989684438157065	0.03339670591859201	0.17461334342877022	1
0.05	1540	1	483	[0.06207575748132477, 0.0783690189249514]	[0.06216412465665236, 0.07842169814451022]	(0.06237772302046052, 0.0786700531135629)	0.008628833163702443	0.036337771792843254	0.25678876794319616	1
0.05	1540	1	485	[0.06210003157472843, 0.07834427386428944]	[0.062113166307977086, 0.07826846553673547]	(0.062298219881663175, 0.07842714221299862)	0.005475359159089699	0.017214108599542532	0.5011163033625281	1
0.05	1540	1	486	[0.06211212125015908, 0.07833195015883188]	[0.062118852250730223, 0.07832932431093911]	(0.06234488937132532, 0.078609010987439)	0.000576877137027143	0.03090454976014312	0.076888351880787	1
0.05	1540	1	488	[0.06213620667694908, 0.07830739954940702]	[0.06215020775958244, 0.07824792734585787]	(0.06231068415608387, 0.07830268481307812)	0.004543467310172855	0.011080952214037931	0.12342279742017291	1
0.05	1540	1	489	[0.062148202752250414, 0.07829517230972904]	[0.06212926410580458, 0.0782768196265867]	(0.06250210205843487, 0.07847457213804587)	0.0023067884042006215	0.03266489455795829	0.05100683522754583	1
0.05	1540	1	491	[0.06217210242803184, 0.07827081313001294]	[0.06222132086493127, 0.07825554935174805]	(0.062419103230952455, 0.07847659843667565)	0.0040054272890548415	0.027770628993578295	0.15230223639134263	1
0.05	1540	1	492	[0.062184006345706866, 0.0782586808612975]	[0.0622439703975142, 0.07824387717224182]	(0.06234789432885668, 0.07826471892013798)	0.004651275569561131	0.010567071652065718	0.9172746032868488	1
0.05	1540	1	494	[0.06220772312535394, 0.07823451015306382]	[0.06218273216721423, 0.07826032416556966]	(0.06228206337790043, 0.07857027548555928)	0.0031599863120514993	0.025063668308824116	0.2480521719108988	1
0.05	1540	1	495	[0.062219536297955624, 0.07822247139170968]	[0.062237527515315076, 0.07819990989071098]	(0.062325293305863005, 0.07842682997492023)	0.002534080037229214	0.019134322935031367	0.11647983620751369	1
0.05	1540	1	497	[0.062243072977255065, 0.07819848625831116]	[0.06222122908241521, 0.0781968089041527]	(0.062318525585901674, 0.07843619781360744)	0.0014721706447711203	0.019339328703244507	0.22320426889609035	1
0.05	1540	1	498	[0.0622547967881949, 0.07818653957108745]	[0.062262515265413716, 0.0780160590429107]	(0.06251562519444476, 0.07808415128975321)	0.011185154557410981	0.02279830226572077	0.29294421127559234	1
0.05	1540	1	500	[0.06227815610543885, 0.07816273717579036]	[0.06215252301280483, 0.07823072589785585]	(0.06236762177883992, 0.0783482343420574)	0.012042503511355163	0.017110236529001455	0.38064770929227904	1
0.05	1540	1	502	[0.06230139867489137, 0.0781390550587876]	[0.062296048557268495, 0.078238869795596]	(0.0625112627343215, 0.07849656042940656)	0.006596376692630246	0.035033267259026335	0.5710132122039795	1
0.05	1540	1	503	[0.06231297654729262, 0.07812725872338888]	[0.062312745222395376, 0.07815747379469004]	(0.06248123871589417, 0.07811167092228322)	0.0019215473499268887	0.011625565274477778	0.7737616300582886	1
0.05	1540	1	505	[0.06233604619490052, 0.07810375474538667]	[0.062339642374565754, 0.07812797061589459]	(0.06263069356412165, 0.07831273985012277)	0.0017611564893373899	0.031522947414881264	0.1855515705721303	1
0.05	1540	1	506	[0.06234753825813599, 0.07809204680449477]	[0.062260685926358195, 0.07824894235233451]	(0.062308229469446696, 0.07825753813398795)	0.015245432217456445	0.012840689367168867	0.5341749399470092	1
0.05	1540	1	508	[0.06237043757626137, 0.07806871828079232]	[0.062469298235852726, 0.07794525362816915]	(0.06267732229776235, 0.07810584351429639)	0.014162398825646627	0.021862159537525905	0.8567846925054028	1
0.05	1540	1	509	[0.062381845113393064, 0.07805709740572164]	[0.06236401548819488, 0.07808486721223455]	(0.062494488926994274, 0.07809770285303308)	0.0029005700525348566	0.009751250199097172	0.8710128206222583	1
0.05	1540	1	511	[0.062404576642308696, 0.0780339417058743]	[0.06240676718062712, 0.07800387016143748]	(0.06279115354179343, 0.0782771248311026)	0.0020641966339665085	0.039676050576280986	0.2788892576672685	1
0.05	1540	1	512	[0.06241590091069826, 0.07802240659470716]	[0.062304358724563955, 0.07801881732110998]	(0.0625024787912749, 0.07817137595974766)	0.007324793809171948	0.014950183658940297	0.6094689131502202	1
0.05	1540	1	514	[0.06243846713995216, 0.07799942114109781]	[0.062424455118520086, 0.07796538313838346]	(0.0625189919139566, 0.07820946678416696)	0.0030850805116862112	0.01842434998596787	0.6075108647346497	1
0.05	1540	1	515	[0.062449709371933504, 0.07798797051798079]	[0.06235312859051889, 0.07806442181622894]	(0.062432763574238104, 0.0782249538660692)	0.011013229603506813	0.016079412740813148	0.5297401318764748	1
0.05	1540	1	517	[0.06247211274167175, 0.07796515278443661]	[0.06243753826364268, 0.07805874914735877]	(0.06259027374671478, 0.07828787037942264)	0.008204923543081	0.02787590769453363	0.243929468838737	1
0.05	1540	1	518	[0.0624832741451995, 0.07795378539890108]	[0.062438779313307546, 0.077954357733935]	(0.06249007037391574, 0.07802346351162359)	0.002904639820965782	0.00492106882583998	0.7801914848463751	1
0.05	1540	1	520	[0.06250551704744689, 0.0779311329093536]	[0.06262533127523112, 0.07783300583586514]	(0.06284553346327382, 0.07788530624662304)	0.01412853160766847	0.0250131393139591	0.14895177803280757	1
0.05	1540	1	522	[0.06252765427706841, 0.07790858923103183]	[0.062392461620759, 0.07804040796018008]	(0.06273377773241717, 0.07831493351211238)	0.01706366954908245	0.03879501510746575	0.5887457938290103	1
0.05	1540	1	523	[0.06253868358662817, 0.07789735786284468]	[0.062441938455750044, 0.07786306793929856]	(0.06268581133533269, 0.0779901189312937)	0.008478259371214603	0.015525341937657089	0.4553726017475128	1
0.05	1540	1	525	[0.06256066423188156, 0.07787497540957855]	[0.06253947430881548, 0.07794756240969902]	(0.06265607551962138, 0.07793135223874559)	0.006086214108625643	0.009875167386071193	0.3607430745475396	1
0.05	1540	1	526	[0.06257161581975024, 0.07786382406354364]	[0.06258547531061746, 0.07785842074684886]	(0.0627274141797225, 0.07812224916230659)	0.0012596485252434064	0.026637079635954852	0.5676885836926344	1
0.05	1540	1	528	[0.06259344215029583, 0.07784160048664501]	[0.06264496247964955, 0.07785465781024682]	(0.06277626370180722, 0.07800597002392984)	0.0042314881326918075	0.022526550585524108	0.6000199050563686	1
0.05	1540	1	529	[0.06260431714028614, 0.07783052799988543]	[0.06254776888147727, 0.07780947904415876]	(0.06275150564056531, 0.07805009111130734)	0.005077434901272104	0.023744463203278943	0.6405446136213495	1
0.05	1540	1	531	[0.0626259913820264, 0.0778084609962092]	[0.0625657576422949, 0.0778498057646093]	(0.06275797727782428, 0.07801958017059052)	0.006646047389978316	0.022288829128273124	0.5075694539045391	1
0.05	1540	1	532	[0.06263679087635055, 0.07779746622832806]	[0.06259102841416489, 0.07784373215269219]	(0.06283023897377416, 0.07806370558687814)	0.006033578579077048	0.02979775701099785	0.3397780388539234	1
0.05	1540	1	534	[0.06265831521253473, 0.07777555353911547]	[0.06273866595822167, 0.07790571344037955]	(0.06284099210941496, 0.07799997403270709)	0.013806332320132064	0.0265354219673144	0.9254676566326676	1
0.05	1540	1	535	[0.06266904029234921, 0.07776463537162726]	[0.06272547080057285, 0.07771053265367973]	(0.06281268845387167, 0.07786623036202411)	0.007322217215728788	0.016137401111320226	0.6673330917460483	1
0.05	1540	1	537	[0.0626904168646456, 0.07774287478138686]	[0.06267470644112723, 0.07790134140395462]	(0.06288671079544661, 0.07822216711084395)	0.0114389716776786	0.04349711072797213	0.4532129854402317	1
0.05	1540	1	539	[0.06271169609743699, 0.0777212143805065]	[0.06259130619700062, 0.07767356213850404]	(0.06276864876943888, 0.07785774766376741)	0.011106620106393739	0.012774679553641866	0.13356236158112259	1
0.05	1540	1	540	[0.06272229950011332, 0.07771042145258611]	[0.06274820959420145, 0.07774896208286307]	(0.06291901602710404, 0.07791729837690708)	0.00428909107462605	0.026560939858183863	0.5881893152075283	1
0.05	1540	1	542	[0.06274343444887065, 0.07768890955140573]	[0.06269834377692089, 0.07780450163223147]	(0.06282658975699384, 0.07794513386434021)	0.010636904123110025	0.02232511061969289	0.7345981597900391	1
0.05	1540	1	543	[0.0627539662211416, 0.07767819034422818]	[0.06284277082085825, 0.07761622311733078]	(0.06307685185875067, 0.07783261495607041)	0.010102490110746709	0.03165470977154872	0.254218975459104	1
0.05	1540	1	545	[0.06277495892164708, 0.07765682483741365]	[0.06276882283114649, 0.07756306750931283]	(0.06289885283524599, 0.07767246666177152)	0.00670965913084709	0.009366381302891025	0.5388709154593717	1
0.05	1540	1	546	[0.06278542007185806, 0.07764617830824083]	[0.06280825679996173, 0.07756638579181803]	(0.0628811473688099, 0.07762411293436522)	0.006906057072862848	0.00792642400567889	0.2640779032980292	1
0.05	1540	1	548	[0.0628062725219729, 0.0776249571298997]	[0.06272800873150164, 0.07766592521304486]	(0.06301188276493475, 0.07784130259868294)	0.007981827570380795	0.028064839883407355	0.09795032302670204	1
0.05	1540	1	549	[0.06281666403974373, 0.0776143822554699]	[0.06285426330847195, 0.07752075167367305]	(0.06300123141337177, 0.07765941117116537)	0.008868249051101285	0.015468584574715227	0.30468895604049295	1
0.05	1540	1	551	[0.06283737820033908, 0.07759330337818082]	[0.06282757217685644, 0.07762070084507028]	(0.06293938682922617, 0.07772307251291455)	0.0025149169730422916	0.015570504052673906	0.06652574651519567	1
0.05	1540	1	552	[0.06284770105702087, 0.07758279915422994]	[0.06281363442216104, 0.07773664213335735]	(0.06291539485165132, 0.07790251202329779)	0.012591939749937442	0.0257330805790984	0.41164900035071855	1
0.05	1540	1	554	[0.06286827885287904, 0.07756186058810055]	[0.06281100076776086, 0.07741174229360714]	(0.06295165737362451, 0.07754404423320937)	0.01405995190365894	0.006887012129525583	0.41043001461526896	1
0.05	1540	1	555	[0.06287853400200027, 0.07755142602889831]	[0.06283149359442781, 0.0777172606303511]	(0.06291266530838147, 0.07774765789024518)	0.014300573730028798	0.015492719642357877	0.5477654033716594	1
0.05	1540	1	557	[0.06289897732269067, 0.07753062582065007]	[0.06285055272364881, 0.07762030771945919]	(0.06300251852413497, 0.0777275884167673)	0.009350628896021451	0.020265134452245648	0.7435261643440807	1
0.05	1540	1	559	[0.06291933202602717, 0.07750991678351327]	[0.06288450460794823, 0.07744809692342403]	(0.06304551319355434, 0.07744387917767959)	0.006608174662568356	0.013174165158954199	0.35697976405425697	1
0.05	1540	1	560	[0.06292947640111746, 0.07749959619063085]	[0.06280751947682449, 0.07752058536965885]	(0.06289269217979343, 0.07774508861374585)	0.00971558914791415	0.019005461219291586	0.8119423393283259	1
0.05	1540	1	562	[0.06294969970261666, 0.07747902233487691]	[0.0629762604530844, 0.07747210929686506]	(0.06307604780387144, 0.07760618287428223)	0.0023038781178462697	0.017296689641767893	0.3047274251558621	1
0.05	1540	1	563	[0.06295977882899206, 0.07746876886535492]	[0.06297665533138756, 0.0775157706147404]	(0.06309947811918704, 0.07753705772969799)	0.004388450661501286	0.014267968387980057	0.296740176474581	1
0.05	1540	1	565	[0.06297987252841275, 0.07744832833107296]	[0.0629540125240414, 0.0775381978441996]	(0.06313077891744878, 0.07764621822679751)	0.007935274748465893	0.023782085321976454	0.4529372862397581	1
0.05	1540	1	566	[0.0629898872978456, 0.07743814106338331]	[0.06292348208186425, 0.07751860627366909]	(0.06312391693041752, 0.07765645953646749)	0.01006297886451657	0.024023889148975797	0.45848312872735053	1
0.05	1540	1	568	[0.06300985316273322, 0.07741783202414676]	[0.06300347943093204, 0.07745856813572613]	(0.06316086043588554, 0.07757979751284816)	0.003259049068645603	0.021480710861551455	0.40185613119514024	1
0.05	1540	1	569	[0.06301980445108102, 0.07740771005330171]	[0.06301996539621335, 0.07736110364047238]	(0.06305482782122951, 0.07748628407900104)	0.0032504632192225102	0.0078524560756702	0.6140498785927929	1
0.05	1540	1	571	[0.06303964421753017, 0.07738753071536986]	[0.06304086232292272, 0.0773660082207932]	(0.06321906684913381, 0.0774323901162669)	0.0015849442336075548	0.01558299118727402	0.21299002213321938	1
0.05	1540	1	572	[0.06304953288511306, 0.07737747315253052]	[0.06300736247203961, 0.07742563628018573]	(0.06324935808422949, 0.07771305178854271)	0.006265211906131052	0.03651264329214987	0.44305232727076416	1
0.05	1540	1	574	[0.06306924825851068, 0.077357421754075]	[0.06309360783700207, 0.07726114188332397]	(0.06312152100920132, 0.0772634180453553)	0.008443307976339853	0.010237589812004622	0.8148825955085037	1
0.05	1540	1	575	[0.06307907515047528, 0.07734742772616854]	[0.06308386215957185, 0.07734101912287919]	(0.06328667908342755, 0.07726690980923712)	0.0007846464633193273	0.02019307052830477	0.1900127141031129	1
0.05	1540	1	577	[0.06309866780622098, 0.07732750253652165]	[0.06308868138573957, 0.07730490666625982]	(0.06333583447349733, 0.0775012808238782)	0.0022882716482079957	0.02853266654662523	0.4980559878762442	1
0.05	1540	1	579	[0.06311817956648524, 0.07730766053965388]	[0.06304552550032559, 0.07731100096739928]	(0.06321818018036729, 0.07738594090489392)	0.005327161655456547	0.012495371550837575	0.7915514612226471	1
0.05	1540	1	580	[0.06312790533710422, 0.07729777050479325]	[0.06312633596829706, 0.07738658210323168]	(0.06326992745645454, 0.07750871361767675)	0.006337966847863585	0.024544185928036977	0.3622264475103728	1
